timeKey,season,round,driverId,constructorId,circuit,session,circuitKey,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,driverPoints,constructorPoints,estimatedSalaryUSD,estimatedSalaryUSD_imputed,costCapUSD,raceGain,consistencyIndex,qualifyingPerformanceIndex,topSpeedIndex,driverROI,driverEfficiency,budgetEfficiency,pointsPerMillionUSD,speedEfficiency,isPodium,teamPodiums,costPerPodium,teammateDelta,avgTeammateDelta_season,paceAdvantage,speed_zscore,pointsRankInTeam,qualiToRaceDelta,avgFinishPosition_season,avgQualyPosition_season,avgRaceGain_season,avgConsistency_season,avgTopSpeed_season,driverPerformanceScore,driverPerformanceScore_scaled
2022_3,2022,3,latifi,williams,Melbourne,Q,Australian Grand Prix_Melbourne,81.20475,81.20475,0.6226166842105263,317.0,,,19.0,19.0,2.0,8.0,1000000.0,1000000.0,140000000.0,,0.6226166842105263,19.0,317.0,500000.0,2.0,17500000.0,0.0571428571428571,2.2642857142857142,0,0,,1.069749999999999,0.6417481578947377,0.0428513638465095,-0.0378006186370403,2.0,,16.3,18.944444444444443,1.5,0.6077065729639889,318.29763157894735,-5.416217385826771,-1.2577429281535275
2022_3,2022,3,latifi,williams,Melbourne,R,Australian Grand Prix_Melbourne,83.882,84.736647,0.602387,312.0,18.0,16.0,,18.0,2.0,8.0,1000000.0,1000000.0,140000000.0,2.0,0.602387,,312.0,500000.0,2.0,17500000.0,0.0571428571428571,2.2285714285714286,0,0,,1.2930000000000064,0.6417481578947377,0.0451283329180165,-0.569894729499064,2.0,2.0,16.3,18.944444444444443,1.5,0.6077065729639889,318.29763157894735,-5.469426796912973,-1.2745578169184888
2022_3,2022,3,leclerc,ferrari,Melbourne,Q,Australian Grand Prix_Melbourne,77.868,78.6655,0.549826,314.0,,,1.0,1.0,308.0,554.0,12000000.0,12000000.0,140000000.0,,0.549826,1.0,314.0,38961.03896103896,25.666666666666668,252707.58122743684,3.957142857142857,2.242857142857143,0,19,7368421.052631579,0.0,0.1497757499999998,0.0,-0.3570570851542545,1.0,,5.571428571428571,2.421052631578948,-1.619047619047619,0.93487751425,315.03406248,1.7576486453227322,1.0092951176742395
2022_3,2022,3,leclerc,ferrari,Melbourne,R,Australian Grand Prix_Melbourne,80.26,82.594543,1.147667,320.0,1.0,1.0,,1.0,308.0,554.0,12000000.0,12000000.0,140000000.0,0.0,1.147667,,320.0,38961.03896103896,25.666666666666668,252707.58122743684,3.957142857142857,2.2857142857142856,1,19,7368421.052631579,0.0,0.1497757499999998,0.0,0.2814558478801737,1.0,0.0,5.571428571428571,2.421052631578948,-1.619047619047619,0.93487751425,315.03406248,1.8214999386261752,1.029472984192193
2022_3,2022,3,kevin_magnussen,haas,Melbourne,Q,Australian Grand Prix_Melbourne,80.254,80.586,0.456685,316.0,,,17.0,17.0,25.0,37.0,5000000.0,5000000.0,140000000.0,,0.456685,17.0,316.0,200000.0,5.0,3783783.783783784,0.2642857142857143,2.257142857142857,0,0,,0.1500000000000056,0.3638360526315795,0.0306415986027637,-0.1442194408094451,1.0,,13.789473684210526,12.052631578947368,-0.7894736842105263,0.761018250949094,313.2073684210526,-4.143155348123222,-0.8554382208114367
2022_3,2022,3,kevin_magnussen,haas,Melbourne,R,Australian Grand Prix_Melbourne,83.071,84.609692,0.873624,309.0,16.0,14.0,,16.0,25.0,37.0,5000000.0,5000000.0,140000000.0,2.0,0.873624,,309.0,200000.0,5.0,3783783.783783784,0.2642857142857143,2.2071428571428573,0,0,,0.0649999999999977,0.3638360526315795,0.0350236730625466,-0.8891511960162781,1.0,2.0,13.789473684210526,12.052631578947368,-0.7894736842105263,0.761018250949094,313.2073684210526,-4.217648523643906,-0.8789790650823821
2022_3,2022,3,mick_schumacher,haas,Melbourne,Q,Australian Grand Prix_Melbourne,80.104,80.453166,0.375219,315.0,,,15.0,15.0,12.0,37.0,1000000.0,1000000.0,140000000.0,,0.375219,15.0,315.0,83333.33333333333,12.0,3783783.783783784,0.2642857142857143,2.25,0,0,,0.0,0.2368328947368422,0.0287152617249704,-0.2506382629818498,2.0,,14.210526315789474,13.947368421052632,-0.7894736842105263,0.753218394736842,314.49686405614034,-3.471438297350817,-0.6431666083335748
2022_3,2022,3,mick_schumacher,haas,Melbourne,R,Australian Grand Prix_Melbourne,83.006,84.382285,0.694632,310.0,15.0,13.0,,15.0,12.0,37.0,1000000.0,1000000.0,140000000.0,2.0,0.694632,,310.0,83333.33333333333,12.0,3783783.783783784,0.2642857142857143,2.2142857142857144,0,0,,0.0,0.2368328947368422,0.0342138051333167,-0.7827323738438734,2.0,2.0,14.210526315789474,13.947368421052632,-0.7894736842105263,0.753218394736842,314.49686405614034,-3.52464770843702,-0.6599814970985358
2022_3,2022,3,norris,mclaren,Melbourne,Q,Australian Grand Prix_Melbourne,78.703,79.169571,0.319519,314.0,,,4.0,4.0,122.0,159.0,15000000.0,15000000.0,140000000.0,,0.319519,4.0,314.0,122950.81967213115,8.133333333333333,880503.1446540881,1.1357142857142857,2.242857142857143,0,1,140000000.0,0.0,0.0464499999999997,0.0107232752863821,-0.3570570851542545,1.0,,8.904761904761905,7.684210526315789,-0.7619047619047619,0.8357468750000001,316.26520832,-2.061435784486604,-0.1975868710627168
2022_3,2022,3,norris,mclaren,Melbourne,R,Australian Grand Prix_Melbourne,82.248,84.026738,1.148113,304.0,4.0,5.0,,4.0,122.0,159.0,15000000.0,15000000.0,140000000.0,-1.0,1.148113,,304.0,122950.81967213115,8.133333333333333,880503.1446540881,1.1357142857142857,2.1714285714285717,0,1,140000000.0,0.0,0.0464499999999997,0.0247694991278344,-1.4212453068783018,1.0,-1.0,8.904761904761905,7.684210526315789,-0.7619047619047619,0.8357468750000001,316.26520832,-2.167854606659008,-0.2312166485926386
2022_3,2022,3,ocon,alpine,Melbourne,Q,Australian Grand Prix_Melbourne,79.061,79.412375,0.313727,321.0,,,8.0,8.0,92.0,173.0,5000000.0,5000000.0,140000000.0,,0.313727,8.0,321.0,54347.82608695652,18.4,809248.5549132949,1.2357142857142858,2.2928571428571427,0,0,,0.2460000000000093,0.6158692307692297,0.0153207993013819,0.3878746700525785,1.0,,8.2,10.263157894736842,2.6842105263157894,0.6943692384615385,312.9743589743589,0.3551400168433145,0.566083548548368
2022_3,2022,3,ocon,alpine,Melbourne,R,Australian Grand Prix_Melbourne,82.469,84.12,1.066531,309.0,8.0,7.0,,8.0,92.0,173.0,5000000.0,5000000.0,140000000.0,1.0,1.066531,,309.0,54347.82608695652,18.4,809248.5549132949,1.2357142857142858,2.2071428571428573,0,0,,1.6229999999999905,0.6158692307692297,0.0275230500872163,-0.8891511960162781,1.0,1.0,8.2,10.263157894736842,2.6842105263157894,0.6943692384615385,312.9743589743589,0.2274374302364288,0.5257278155124617
2022_3,2022,3,perez,red_bull,Melbourne,Q,Australian Grand Prix_Melbourne,78.24,78.728875,0.470922,320.0,,,3.0,3.0,305.0,759.0,10000000.0,10000000.0,140000000.0,,0.470922,3.0,320.0,32786.88524590164,30.5,184453.2279314888,5.421428571428572,2.2857142857142856,0,27,5185185.185185186,0.0859999999999985,0.4841000000000009,0.004777315456927,0.2814558478801737,2.0,,5.571428571428571,4.888888888888889,-0.7142857142857143,0.8819175512820513,316.8789102769231,2.453049067755051,1.229050993779743
2022_3,2022,3,perez,red_bull,Melbourne,R,Australian Grand Prix_Melbourne,81.094,83.238727,1.32689,313.0,3.0,2.0,,3.0,305.0,759.0,10000000.0,10000000.0,140000000.0,1.0,1.32689,,313.0,32786.88524590164,30.5,184453.2279314888,5.421428571428572,2.2357142857142858,1,27,5185185.185185186,0.0,0.4841000000000009,0.010391228507351,-0.4634759073266592,2.0,1.0,5.571428571428571,4.888888888888889,-0.7142857142857143,0.8819175512820513,316.8789102769231,2.378555892234368,1.2055101495087976
2022_3,2022,3,ricciardo,mclaren,Melbourne,Q,Australian Grand Prix_Melbourne,79.032,79.523428,0.400164,312.75,,,7.0,7.0,37.0,159.0,15000000.0,15000000.0,140000000.0,,0.400164,7.0,312.75,405405.4054054054,2.466666666666667,880503.1446540881,1.1357142857142857,2.2339285714285717,0,1,140000000.0,0.3289999999999935,0.8730499999999985,0.0149483741716751,-0.4900806128697604,2.0,,12.1,12.05,-0.8,0.6864367,312.06375,-4.215151731286976,-0.8781900451535023
2022_3,2022,3,ricciardo,mclaren,Melbourne,R,Australian Grand Prix_Melbourne,82.451,83.985414,1.088416,305.0,7.0,6.0,,7.0,37.0,159.0,15000000.0,15000000.0,140000000.0,1.0,1.088416,,305.0,405405.4054054054,2.466666666666667,880503.1446540881,1.1357142857142857,2.1785714285714284,0,1,140000000.0,0.2029999999999887,0.8730499999999985,0.0272987789683527,-1.314826484705897,2.0,1.0,12.1,12.05,-0.8,0.6864367,312.06375,-4.29762631847059,-0.9042531227391916
2022_3,2022,3,russell,mercedes,Melbourne,Q,Australian Grand Prix_Melbourne,78.933,79.749666,1.319544,313.0,,,6.0,6.0,275.0,515.0,5000000.0,5000000.0,140000000.0,,1.319544,6.0,313.0,18181.81818181818,55.0,271844.66019417474,3.678571428571429,2.2357142857142858,0,16,8750000.0,0.108000000000004,0.2797317073170741,0.0136769918323318,-0.4634759073266592,1.0,,4.380952380952381,6.4,1.7,0.8245406756097562,312.5898932878049,6.795007865515882,2.6011683075405
2022_3,2022,3,russell,mercedes,Melbourne,R,Australian Grand Prix_Melbourne,81.495,83.503717,1.325214,307.0,6.0,3.0,,6.0,275.0,515.0,5000000.0,5000000.0,140000000.0,3.0,1.325214,,307.0,18181.81818181818,55.0,271844.66019417474,3.678571428571429,2.192857142857143,1,16,8750000.0,0.0,0.2797317073170741,0.0153874906553699,-1.1019888403610876,1.0,3.0,4.380952380952381,6.4,1.7,0.8245406756097562,312.5898932878049,6.73115657221244,2.5809904410225464
2022_3,2022,3,sainz,ferrari,Melbourne,Q,Australian Grand Prix_Melbourne,78.469,78.9975,0.344002,315.0,,,9.0,9.0,246.0,554.0,10000000.0,10000000.0,140000000.0,,0.344002,9.0,315.0,40650.40650406504,24.6,252707.58122743684,3.957142857142857,2.25,0,19,7368421.052631579,0.6009999999999991,0.2729189189189193,0.0077181897570246,-0.2506382629818498,2.0,,5.470588235294118,4.0,-0.4117647058823529,0.8778253681081081,316.1,1.7595065780674746,1.0098822493826702
2022_3,2022,3,stroll,aston_martin,Melbourne,R,Australian Grand Prix_Melbourne,83.592,84.633361,0.691476,309.0,19.0,12.0,,19.0,18.0,55.0,10000000.0,10000000.0,140000000.0,7.0,0.691476,,309.0,555555.5555555555,1.8,2545454.5454545454,0.3928571428571428,2.2071428571428573,0,0,,0.0,0.2691282051282053,0.04151507600299,-0.8891511960162781,2.0,7.0,12.095238095238097,15.22222222222222,2.45,0.7431262573870574,314.05128205128204,-3.860608697721286,-0.7661496833058445
2022_3,2022,3,tsunoda,alphatauri,Melbourne,Q,Australian Grand Prix_Melbourne,79.424,79.922,0.608312,318.0,,,13.0,13.0,12.0,35.0,750000.0,750000.0,140000000.0,,0.608312,13.0,318.0,62500.0,16.0,4000000.0,0.25,2.271428571428572,0,0,,0.1980000000000075,0.2987908108108105,0.0199825345456414,0.0686182035353643,2.0,,14.36842105263158,12.77777777777778,-0.9411764705882352,0.7788377567567568,316.1351351351352,-2.743725773691592,-0.4131996741313683
2022_3,2022,3,tsunoda,alphatauri,Melbourne,R,Australian Grand Prix_Melbourne,83.342,84.638242,0.738473,308.0,13.0,15.0,,13.0,12.0,35.0,750000.0,750000.0,140000000.0,-2.0,0.738473,,308.0,62500.0,16.0,4000000.0,0.25,2.2,0,0,,0.6110000000000042,0.2987908108108105,0.0384001993521054,-0.9955700181886828,2.0,-2.0,14.36842105263158,12.77777777777778,-0.9411764705882352,0.7788377567567568,316.1351351351352,-2.8501445958639966,-0.44682945166129
2022_3,2022,3,max_verstappen,red_bull,Melbourne,Q,Australian Grand Prix_Melbourne,78.154,78.837875,0.556958,319.0,,,2.0,2.0,454.0,759.0,35000000.0,35000000.0,140000000.0,,0.556958,2.0,319.0,77092.51101321586,12.971428571428572,184453.2279314888,5.421428571428572,2.2785714285714285,0,27,5185185.185185186,0.0,0.1607560975609754,0.0036728823136589,0.175037025707769,1.0,,3.333333333333333,2.55,0.1428571428571428,0.8700985853658536,317.0151219512196,0.8698986059389535,0.7287541784192532
2022_3,2022,3,max_verstappen,red_bull,Melbourne,R,Australian Grand Prix_Melbourne,81.677,83.583,0.894458,312.0,2.0,18.0,,2.0,454.0,759.0,35000000.0,35000000.0,140000000.0,-16.0,0.894458,,312.0,77092.51101321586,12.971428571428572,184453.2279314888,5.421428571428572,2.2285714285714286,0,27,5185185.185185186,0.5830000000000126,0.1607560975609754,0.0176551208572139,-0.569894729499064,1.0,-16.0,3.333333333333333,2.55,0.1428571428571428,0.8700985853658536,317.0151219512196,0.7954054304182702,0.7052133341483077
2022_3,2022,3,vettel,aston_martin,Melbourne,Q,Australian Grand Prix_Melbourne,81.149,81.149,0.691369814814815,313.0,,,18.0,18.0,37.0,55.0,15000000.0,15000000.0,140000000.0,,0.691369814814815,18.0,313.0,405405.4054054054,2.466666666666667,2545454.5454545454,0.3928571428571428,2.2357142857142858,0,0,,0.0,0.2758108108108107,0.0421354086402629,-0.4634759073266592,1.0,,11.578947368421051,14.0,1.7222222222222223,0.6880790598598598,314.10783783783785,-3.644278303736196,-0.6977863724350216
2022_3,2022,3,vettel,aston_martin,Melbourne,R,Australian Grand Prix_Melbourne,85.189,85.441571,0.3320934,309.0,17.0,19.0,,17.0,37.0,55.0,15000000.0,15000000.0,140000000.0,-2.0,0.3320934,,309.0,405405.4054054054,2.466666666666667,2545454.5454545454,0.3928571428571428,2.2071428571428573,0,0,,1.5969999999999942,0.2758108108108107,0.061412908048841,-0.8891511960162781,1.0,-2.0,11.578947368421051,14.0,1.7222222222222223,0.6880790598598598,314.10783783783785,-3.6868458326051576,-0.7112382834469904
2022_3,2022,3,zhou,alfa,Melbourne,Q,Australian Grand Prix_Melbourne,79.91,80.349333,0.33467,315.0,,,14.0,14.0,6.0,55.0,1000000.0,1000000.0,140000000.0,,0.33467,14.0,315.0,166666.66666666666,6.0,2545454.5454545454,0.3928571428571428,2.25,0,0,,0.6589999999999918,0.4337692499999995,0.0262238660296914,-0.2506382629818498,2.0,,13.8,14.75,0.5263157894736842,0.7399147655,317.00322578573247,-4.01366056600608,-0.8145161299163691
2022_3,2022,3,zhou,alfa,Melbourne,R,Australian Grand Prix_Melbourne,82.541,84.290424,0.945135,310.0,14.0,11.0,,14.0,6.0,55.0,1000000.0,1000000.0,140000000.0,3.0,0.945135,,310.0,166666.66666666666,6.0,2545454.5454545454,0.3928571428571428,2.2142857142857144,0,0,,0.8900000000000006,0.4337692499999995,0.0284201345626711,-0.7827323738438734,2.0,3.0,13.8,14.75,0.5263157894736842,0.7399147655,317.00322578573247,-4.066869977092282,-0.83133101868133
2022_4,2022,4,albon,williams,Imola,R,Emilia Romagna Grand Prix_Imola,81.757,82.321289,0.402848,315.0,18.0,11.0,,18.0,4.0,8.0,2000000.0,2000000.0,140000000.0,7.0,0.402848,,315.0,500000.0,2.0,17500000.0,0.0571428571428571,2.25,0,0,,0.4190000000000111,0.0863333333333342,0.0422073783239427,-0.1946695024358364,1.0,7.0,13.055555555555555,15.22222222222222,2.388888888888889,0.6872007213905522,318.63969816080066,-3.9659648001604166,-0.7994436271225462
2022_4,2022,4,alonso,alpine,Imola,Q,Emilia Romagna Grand Prix_Imola,79.595,80.3905,0.73391,296.0,,,5.0,5.0,81.0,173.0,20000000.0,20000000.0,140000000.0,,0.73391,5.0,296.0,246913.5802469136,4.05,809248.5549132949,1.2357142857142858,2.1142857142857143,0,0,,0.0,0.1651794871794873,0.0116551005363634,-1.6824464532493837,2.0,,10.36842105263158,8.4,-0.5789473684210527,0.7784576693240093,317.35817304615387,-3.145958833309971,-0.5403107249211555
2022_4,2022,4,bottas,alfa,Imola,Q,Emilia Romagna Grand Prix_Imola,80.192,81.2842,1.085585,297.0,,,8.0,8.0,49.0,55.0,10000000.0,10000000.0,140000000.0,,1.085585,8.0,297.0,204081.6326530612,4.9,2545454.5454545454,0.3928571428571428,2.1214285714285714,0,0,,0.4619999999999891,0.35625641025641,0.0192429904166349,-1.6041424032065654,1.0,,11.31578947368421,11.85,-0.6111111111111112,0.6861957986252702,314.2564102564103,-3.718025048253359,-0.7210913344806481
2022_4,2022,4,bottas,alfa,Imola,R,Emilia Romagna Grand Prix_Imola,80.758,81.444439,0.673713,303.0,7.0,5.0,,7.0,49.0,55.0,10000000.0,10000000.0,140000000.0,2.0,0.673713,,303.0,204081.6326530612,4.9,2545454.5454545454,0.3928571428571428,2.164285714285714,0,0,,0.0,0.35625641025641,0.02947250337812,-1.1343181029496558,1.0,2.0,11.31578947368421,11.85,-0.6111111111111112,0.6861957986252702,314.2564102564103,-3.671042618227668,-0.7062442553895133
2022_4,2022,4,gasly,alphatauri,Imola,Q,Emilia Romagna Grand Prix_Imola,80.732,81.528666,0.935645,296.0,,,17.0,17.0,23.0,35.0,5000000.0,5000000.0,140000000.0,,0.935645,17.0,296.0,217391.30434782608,4.6,4000000.0,0.25,2.1142857142857143,0,0,,0.2579999999999955,0.2875499999999988,0.02610640839879,-1.6824464532493837,1.0,,12.285714285714286,12.578947368421051,-0.5789473684210527,0.79866874725,316.3825,-4.07578069298227,-0.8341469246169091
2022_4,2022,4,gasly,alphatauri,Imola,R,Emilia Romagna Grand Prix_Imola,81.713,82.368948,0.543918,304.0,17.0,12.0,,17.0,23.0,35.0,5000000.0,5000000.0,140000000.0,5.0,0.543918,,304.0,217391.30434782608,4.6,4000000.0,0.25,2.1714285714285717,0,0,,1.168999999999997,0.2875499999999988,0.0416464829309333,-1.0560140529068376,1.0,5.0,12.285714285714286,12.578947368421051,-0.5789473684210527,0.79866874725,316.3825,-4.013137452948016,-0.8143508191620628
2022_4,2022,4,hamilton,mercedes,Imola,Q,Emilia Romagna Grand Prix_Imola,80.47,81.5148,1.013029,303.0,,,13.0,13.0,240.0,515.0,40000000.0,40000000.0,140000000.0,,1.013029,13.0,303.0,166666.66666666666,6.0,271844.66019417474,3.678571428571429,2.164285714285714,0,16,8750000.0,0.0870000000000033,0.3116000000000003,0.0227763796741147,-1.1343181029496558,2.0,,5.5,6.0,1.2,0.8766699170000001,312.2,-0.9410988019949658,0.1564546669905729
2022_4,2022,4,hamilton,mercedes,Imola,R,Emilia Romagna Grand Prix_Imola,81.419,82.367948,0.567081,328.0,14.0,13.0,,14.0,240.0,515.0,40000000.0,40000000.0,140000000.0,1.0,0.567081,,328.0,166666.66666666666,6.0,271844.66019417474,3.678571428571429,2.342857142857143,0,16,8750000.0,0.4569999999999936,0.3116000000000003,0.0378986818958264,0.8232831481208011,2.0,1.0,5.5,6.0,1.2,0.8766699170000001,312.2,-0.74533867688792,0.2183174965369682
2022_4,2022,4,latifi,williams,Imola,Q,Emilia Romagna Grand Prix_Imola,81.971,82.617,0.913581,305.0,,,18.0,18.0,2.0,8.0,1000000.0,1000000.0,140000000.0,,0.913581,18.0,305.0,500000.0,2.0,17500000.0,0.0571428571428571,2.1785714285714284,0,0,,0.0,0.6417481578947377,0.041854139657846,-0.9777100028640192,2.0,,16.3,18.944444444444443,1.5,0.6077065729639889,318.29763157894735,-5.510208324249469,-1.287445327451493
2022_4,2022,4,latifi,williams,Imola,R,Emilia Romagna Grand Prix_Imola,81.338,82.114166,0.671052,310.0,19.0,16.0,,19.0,2.0,8.0,1000000.0,1000000.0,140000000.0,3.0,0.671052,,310.0,500000.0,2.0,17500000.0,0.0571428571428571,2.2142857142857144,0,0,,0.0,0.6417481578947377,0.0368661244677868,-0.5861897526499279,2.0,3.0,16.3,18.944444444444443,1.5,0.6077065729639889,318.29763157894735,-5.471056299228059,-1.2750727615422135
2022_4,2022,4,leclerc,ferrari,Imola,Q,Emilia Romagna Grand Prix_Imola,78.796,80.306,1.744864,301.0,,,2.0,2.0,308.0,554.0,12000000.0,12000000.0,140000000.0,,1.744864,2.0,301.0,38961.03896103896,25.666666666666668,252707.58122743684,3.957142857142857,2.15,0,19,7368421.052631579,0.1180000000000092,0.1497757499999998,0.0014997839294339,-1.2909262030352924,1.0,,5.571428571428571,2.421052631578948,-1.619047619047619,0.93487751425,315.03406248,1.6642617335346286,0.979783598907828
2022_4,2022,4,leclerc,ferrari,Imola,R,Emilia Romagna Grand Prix_Imola,78.574,80.61454,1.089301,311.0,2.0,6.0,,2.0,308.0,554.0,12000000.0,12000000.0,140000000.0,-4.0,1.089301,,311.0,38961.03896103896,25.666666666666668,252707.58122743684,3.957142857142857,2.2214285714285715,0,19,7368421.052631579,0.0,0.1497757499999998,0.001631695688754,-0.5078857026071095,1.0,-4.0,5.571428571428571,2.421052631578948,-1.619047619047619,0.93487751425,315.03406248,1.7425657835774468,1.004528730726386
2022_4,2022,4,kevin_magnussen,haas,Imola,Q,Emilia Romagna Grand Prix_Imola,79.902,81.4454,1.7520827199999998,297.0,,,4.0,4.0,25.0,37.0,5000000.0,5000000.0,140000000.0,,1.7520827199999998,4.0,297.0,200000.0,5.0,3783783.783783784,0.2642857142857143,2.1214285714285714,0,0,,0.0,0.3638360526315795,0.0155570807595515,-1.6041424032065654,1.0,,13.789473684210526,12.052631578947368,-0.7894736842105263,0.761018250949094,313.2073684210526,-4.289147644362934,-0.9015737478112562
2022_4,2022,4,kevin_magnussen,haas,Imola,R,Emilia Romagna Grand Prix_Imola,81.238,81.903473,0.548598,303.0,8.0,9.0,,8.0,25.0,37.0,5000000.0,5000000.0,140000000.0,-1.0,0.548598,,303.0,200000.0,5.0,3783783.783783784,0.2642857142857143,2.164285714285714,0,0,,2.2390000000000043,0.3638360526315795,0.0355913622109476,-1.1343181029496558,1.0,-1.0,13.789473684210526,12.052631578947368,-0.7894736842105263,0.761018250949094,313.2073684210526,-4.242165214337243,-0.8867266687201213
2022_4,2022,4,mick_schumacher,haas,Imola,Q,Emilia Romagna Grand Prix_Imola,80.422,81.34075,0.902242,295.0,,,12.0,12.0,12.0,37.0,1000000.0,1000000.0,140000000.0,,0.902242,12.0,295.0,83333.33333333333,12.0,3783783.783783784,0.2642857142857143,2.107142857142857,0,0,,0.519999999999996,0.2368328947368422,0.0221662980757009,-1.760750503292202,2.0,,14.210526315789474,13.947368421052632,-0.7894736842105263,0.753218394736842,314.49686405614034,-3.622449521381853,-0.6908881839441138
2022_4,2022,4,mick_schumacher,haas,Imola,R,Emilia Romagna Grand Prix_Imola,78.999,81.473058,1.0239,320.0,10.0,17.0,,10.0,12.0,37.0,1000000.0,1000000.0,140000000.0,-7.0,1.0239,,320.0,83333.33333333333,12.0,3783783.783783784,0.2642857142857143,2.2857142857142856,0,0,,0.0,0.2368328947368422,0.00704943528032,0.1968507477782549,2.0,-7.0,14.210526315789474,13.947368421052632,-0.7894736842105263,0.753218394736842,314.49686405614034,-3.4266893962748064,-0.6290253543977185
2022_4,2022,4,norris,mclaren,Imola,Q,Emilia Romagna Grand Prix_Imola,79.294,80.31175,0.808608,294.0,,,3.0,3.0,122.0,159.0,15000000.0,15000000.0,140000000.0,,0.808608,3.0,294.0,122950.81967213115,8.133333333333333,880503.1446540881,1.1357142857142857,2.1,0,1,140000000.0,0.0,0.0464499999999997,0.0078293805129769,-1.83905455333502,1.0,,8.904761904761905,7.684210526315789,-0.7619047619047619,0.8357468750000001,316.26520832,-2.2096355313046803,-0.2444199821021194
2022_4,2022,4,norris,mclaren,Imola,R,Emilia Romagna Grand Prix_Imola,80.903,81.726095,0.642811,301.0,5.0,3.0,,5.0,122.0,159.0,15000000.0,15000000.0,140000000.0,2.0,0.642811,,301.0,122950.81967213115,8.133333333333333,880503.1446540881,1.1357142857142857,2.15,1,1,140000000.0,0.0,0.0464499999999997,0.0313209086505368,-1.2909262030352924,1.0,2.0,8.904761904761905,7.684210526315789,-0.7619047619047619,0.8357468750000001,316.26520832,-2.1548226962747075,-0.2270983898291287
